,X,Y,Z,areas,ax1s,ax2s,global_ids,gyrations,types,volumes
,0.876,0.254,4.88,6.905808,40.42296735,1.145911283,2d8HbdSu9Fr9Na0iagzMQQ,0.195766017,IfcWallStandardCase,0.17083872
,0.254,0.981,4.88,7.899948,40.02520693,1.14499975,2d8HbdSu9Fr9Na0iagzMPG,0.225993547,IfcWallStandardCase,0.19737432
,0.64,0.254,4.88,4.66758,45.60339067,1.177328535,2d8HbdSu9Fr9Na0iagzMPy,0.120501459,IfcWallStandardCase,0.1023516
,0.254,0.341,4.88,1.840428,51.64878463,1.223177549,2d8HbdSu9Fr9Na0iagzMOV,0.043586122,IfcWallStandardCase,0.03563352
,0.324,0.422,4.778,3.223032,25.57491326,0.582474315,2d8HbdSu9Fr9Na0iagzMVx,0.073405268,IfcWallStandardCase,0.126023184
,0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzM3L,0.118234231,IfcWallStandardCase,0.100368072
,0.254,1.176,4.778,9.536088,39.52308936,1.16950892,2d8HbdSu9Fr9Na0iagzM3Q,0.28217784,IfcWallStandardCase,0.241278912
,0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzM3R,0.118234231,IfcWallStandardCase,0.100368072
,0.254,1.176,4.778,9.536088,39.52308936,1.16950892,2d8HbdSu9Fr9Na0iagzM3O,0.28217784,IfcWallStandardCase,0.241278912
,0.324,4.146,4.778,38.243528,17.07274663,0.508775543,2d8HbdSu9Fr9Na0iagzM0z,1.139674369,IfcWallStandardCase,2.240033712
,0.956025,0.254,4.778,7.4982396,40.1193242,1.170697884,2d8HbdSu9Fr9Na0iagzM6J,0.218801623,IfcWallStandardCase,0.186898452
,0.254,0.636,4.778,4.533528,42.061065,1.176645112,2d8HbdSu9Fr9Na0iagzM6G,0.126824025,IfcWallStandardCase,0.107784432
,0.956025,0.254,4.778,7.4982396,40.1193242,1.170697884,2d8HbdSu9Fr9Na0iagzM6H,0.218801623,IfcWallStandardCase,0.186898452
,0.254,0.636,4.778,4.533528,42.061065,1.176645112,2d8HbdSu9Fr9Na0iagzM6M,0.126824025,IfcWallStandardCase,0.107784432
,0.254,0.87,4.778,6.701304,40.45898366,1.171509539,2d8HbdSu9Fr9Na0iagzMBX,0.194039515,IfcWallStandardCase,0.16563204
,0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzMBv,0.118234231,IfcWallStandardCase,0.100368072
,0.254,0.816,4.778,6.201048,40.72066228,1.17220119,2d8HbdSu9Fr9Na0iagzMAQ,0.178505836,IfcWallStandardCase,0.152282592
,0.254,0.643,4.778,4.598376,41.98858172,1.176366404,2d8HbdSu9Fr9Na0iagzMFt,0.128829668,IfcWallStandardCase,0.109514916
,0.543,0.254,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzNm3,0.10023514,IfcWallStandardCase,0.084793716
,0.254,0.80956129,4.778,6.141399788,40.75495728,1.17229611,2d8HbdSu9Fr9Na0iagzNmi,0.176654315,IfcWallStandardCase,0.150690866
,0.543,0.254,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzNt_,0.10023514,IfcWallStandardCase,0.084793716
,0.254,4.646,4.778,41.682168,37.92375159,1.167809113,2d8HbdSu9Fr9Na0iagzNr1,1.283544312,IfcWallStandardCase,1.099104552
,0.489,0.254,4.778,3.17172,44.39432426,1.187932677,2d8HbdSu9Fr9Na0iagzNrZ,0.084870981,IfcWallStandardCase,0.071444268
,0.544,0.254,2.3054,1.7130504,43.80092878,2.570200545,2d8HbdSu9Fr9Na0iagzNxT,0.100520313,IfcWallStandardCase,0.03910991
,0.254,0.996,2.3054,3.665148,40.49953811,2.544942952,2d8HbdSu9Fr9Na0iagzNx$,0.230313554,IfcWallStandardCase,0.090498514
,0.49,0.254,2.3054,1.4798352,44.88352702,2.582751119,2d8HbdSu9Fr9Na0iagzNwL,0.085154761,IfcWallStandardCase,0.032970564
,0.324,0.444759694,4.778,3.437064163,24.73718428,0.570061024,2d8HbdSu9Fr9Na0iagzNyk,0.079206117,IfcWallStandardCase,0.138943225
,0.43,0.254,4.778,2.625144,46.16956121,1.199475406,2d8HbdSu9Fr9Na0iagzNcO,0.068200684,IfcWallStandardCase,0.05685876
,0.254,0.43,4.778,2.625144,46.16956121,1.199475406,2d8HbdSu9Fr9Na0iagzNcu,0.068200684,IfcWallStandardCase,0.05685876
,0.64,0.254,4.778,4.570584,42.01936358,1.17648423,2d8HbdSu9Fr9Na0iagzNbi,0.127970049,IfcWallStandardCase,0.10877328
,0.254,0.461,4.778,2.912328,45.13674428,1.192453981,2d8HbdSu9Fr9Na0iagzNaJ,0.076939912,IfcWallStandardCase,0.064522332
,0.816,0.254,4.778,6.201048,40.72066228,1.17220119,2d8HbdSu9Fr9Na0iagzNap,0.178505836,IfcWallStandardCase,0.152282592
,0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNf6,0.118234231,IfcWallStandardCase,0.100368072
,0.254,0.606,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNf7,0.118234231,IfcWallStandardCase,0.100368072
,0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNf4,0.118234231,IfcWallStandardCase,0.100368072
,0.254,0.606,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNf5,0.118234231,IfcWallStandardCase,0.100368072
,0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNfY,0.118234231,IfcWallStandardCase,0.100368072
,0.254,0.606,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNfZ,0.118234231,IfcWallStandardCase,0.100368072
,0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNfW,0.118234231,IfcWallStandardCase,0.100368072
,0.254,0.606,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNfX,0.118234231,IfcWallStandardCase,0.100368072
,0.43,0.254,4.778,2.625144,46.16956121,1.199475407,2d8HbdSu9Fr9Na0iagzNeV,0.068200684,IfcWallStandardCase,0.05685876
,0.254,0.606,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNl3,0.118234231,IfcWallStandardCase,0.100368072
,0.376,0.254,4.778,2.124888,48.8375454,1.221450186,2d8HbdSu9Fr9Na0iagzNlQ,0.053144457,IfcWallStandardCase,0.043509312
,0.324,0.704,4.778,5.87496,20.53415822,0.523689317,2d8HbdSu9Fr9Na0iagzNIO,0.149831016,IfcWallStandardCase,0.286106688
,1.2745,0.324,4.778,11.239942,18.42723511,0.511899525,2d8HbdSu9Fr9Na0iagzNHH,0.312240059,IfcWallStandardCase,0.609963564
,3.292,0.324,4.778,30.212512,17.21273479,0.508933289,2d8HbdSu9Fr9Na0iagzNMs,0.893300994,IfcWallStandardCase,1.755241824
,0.543,0.254,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzNTo,0.10023514,IfcWallStandardCase,0.084793716
,0.254,4.5148,4.778,40.4667312,37.93742994,1.16781443,2d8HbdSu9Fr9Na0iagzN3Y,1.245673012,IfcWallStandardCase,1.066670338
,0.489,0.254,4.778,3.17172,44.39432426,1.187932677,2d8HbdSu9Fr9Na0iagzN3q,0.084870981,IfcWallStandardCase,0.071444268
,0.543,0.254,3,2.260244,43.58222654,1.93274292,2d8HbdSu9Fr9Na0iagzN2h,0.10023514,IfcWallStandardCase,0.0518616
,0.254,1.51343871,3,6.551587658,39.73113379,2.333329027,2d8HbdSu9Fr9Na0iagzN1Q,0.384761475,IfcWallStandardCase,0.164898079
,0.324,1.47546717,1.09,2.807367421,19.94427617,2.628091206,2d8HbdSu9Fr9Na0iagzN0q,0.369931582,IfcWallStandardCase,0.140760557
,0.254,0.706,4.778,5.182008,41.4264782,1.174353771,2d8HbdSu9Fr9Na0iagzepj,0.146899058,IfcWallStandardCase,0.125089272
,0.489,0.254,4.778,3.17172,44.39432426,1.187932677,2d8HbdSu9Fr9Na0iagzeo5,0.084870981,IfcWallStandardCase,0.071444268
,0.876000201,0.254,4.778,6.756889866,40.43248803,1.171442725,2d8HbdSu9Fr9Na0iagzemr,0.195766075,IfcWallStandardCase,0.167115362
,0.254,0.370999853,4.778,2.078566642,49.1698255,1.224564077,2d8HbdSu9Fr9Na0iagzetc,0.051766261,IfcWallStandardCase,0.042273216
,0.416000201,0.254,4.778,2.495449866,46.73315966,1.203661236,2d8HbdSu9Fr9Na0iagzes9,0.064272912,IfcWallStandardCase,0.053397842
,0.254,0.365000147,4.778,2.022985358,49.59511038,1.228668363,2d8HbdSu9Fr9Na0iagzese,0.050117402,IfcWallStandardCase,0.040790016
,0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzerG,0.118234231,IfcWallStandardCase,0.100368072
,0.254,0.482,4.778,3.106872,44.56610762,1.18893938,2d8HbdSu9Fr9Na0iagzerk,0.082885463,IfcWallStandardCase,0.069713784
,0.816025,0.254,4.778,6.2012796,40.72053052,1.172200827,2d8HbdSu9Fr9Na0iagzexA,0.178513025,IfcWallStandardCase,0.152288772
,0.254,0.606,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzexB,0.118234231,IfcWallStandardCase,0.100368072
,0.816025,0.254,4.778,6.2012796,40.72053052,1.172200827,2d8HbdSu9Fr9Na0iagzex8,0.178513025,IfcWallStandardCase,0.152288772
,0.254,0.606,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzex9,0.118234231,IfcWallStandardCase,0.100368072
,1.016,0.254,4.778,8.053848,39.92488943,1.170277111,2d8HbdSu9Fr9Na0iagzev4,0.236074141,IfcWallStandardCase,0.201724992
,0.254,0.482,4.778,3.106872,44.56610762,1.18893938,2d8HbdSu9Fr9Na0iagzevc,0.082885463,IfcWallStandardCase,0.069713784
,0.254,0.536,4.778,3.607128,43.42628999,1.182707449,2d8HbdSu9Fr9Na0iagzeuS,0.098239503,IfcWallStandardCase,0.083063232
,0.922,0.254,4.778,7.183032,40.24399214,1.170984481,2d8HbdSu9Fr9Na0iagzeum,0.209005582,IfcWallStandardCase,0.178487064
,0.254,0.57,4.778,3.922104,42.87931444,1.180093835,2d8HbdSu9Fr9Na0iagze_2,0.107941342,IfcWallStandardCase,0.09146844
,0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagze_k,0.118234231,IfcWallStandardCase,0.100368072
,0.254,0.516,4.778,3.421848,43.80302296,1.18465025,2d8HbdSu9Fr9Na0iagzez5,0.092543683,IfcWallStandardCase,0.078118992
,0.543,0.254,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzeyJ,0.10023514,IfcWallStandardCase,0.084793716
,0.254,0.606,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzeyg,0.118234231,IfcWallStandardCase,0.100368072
,0.489,0.254,4.778,3.17172,44.39432426,1.187932677,2d8HbdSu9Fr9Na0iagzeyx,0.084870981,IfcWallStandardCase,0.071444268
,0.543,0.254,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzeYA,0.10023514,IfcWallStandardCase,0.084793716
,0.254,0.606,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzeYV,0.118234231,IfcWallStandardCase,0.100368072
,0.489,0.254,4.778,3.17172,44.39432426,1.187932677,2d8HbdSu9Fr9Na0iagzeYj,0.084870981,IfcWallStandardCase,0.071444268
,0.543,0.254,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzeXq,0.10023514,IfcWallStandardCase,0.084793716
,0.254,0.683510673,4.778,4.973666873,41.61032238,1.174982996,2d8HbdSu9Fr9Na0iagzeWA,0.140445295,IfcWallStandardCase,0.11952964
,0.489,0.254,4.778,3.17172,44.39432426,1.187932677,2d8HbdSu9Fr9Na0iagzeWM,0.084870981,IfcWallStandardCase,0.071444268
,0.543,0.254,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzedK,0.10023514,IfcWallStandardCase,0.084793716
,0.254,0.660992427,4.778,4.765057844,41.8123751,1.175707115,2d8HbdSu9Fr9Na0iagzedd,0.133986945,IfcWallStandardCase,0.11396286
,0.543,0.254,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzeck,0.10023514,IfcWallStandardCase,0.084793716
,0.254,2.824007162,4.778,24.80322635,38.23610208,1.167970227,2d8HbdSu9Fr9Na0iagzebc,0.757646003,IfcWallStandardCase,0.648686058
,0.489,0.254,4.778,3.17172,44.39432426,1.187932677,2d8HbdSu9Fr9Na0iagzebo,0.084870981,IfcWallStandardCase,0.071444268
,0.254,0.543,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzehs,0.10023514,IfcWallStandardCase,0.084793716
,2.752,0.254,4.778,24.136152,38.25760809,1.167984374,2d8HbdSu9Fr9Na0iagzegD,0.73686385,IfcWallStandardCase,0.630885024
,3.346,0.254,4.778,29.638968,38.10963694,1.167894993,2d8HbdSu9Fr9Na0iagzees,0.908305749,IfcWallStandardCase,0.777728952
,0.254,0.45456129,4.778,2.852679788,45.33056313,1.193707066,2d8HbdSu9Fr9Na0iagzel4,0.075120709,IfcWallStandardCase,0.062930606
,0.254,0.50856129,4.778,3.352935788,43.95560349,1.185470058,2d8HbdSu9Fr9Na0iagzekj,0.09042772,IfcWallStandardCase,0.076280054
,2.096,0.254,4.778,18.058968,38.52876135,1.168196499,2d8HbdSu9Fr9Na0iagzejJ,0.547549998,IfcWallStandardCase,0.468713952
,1.556,0.254,4.778,13.056408,38.94883529,1.168648548,2d8HbdSu9Fr9Na0iagzeiO,0.391753749,IfcWallStandardCase,0.335219472
,0.254,0.45456129,4.778,2.852679788,45.33056313,1.193707066,2d8HbdSu9Fr9Na0iagzeig,0.075120709,IfcWallStandardCase,0.062930606
,0.254,0.50856129,4.778,3.352935788,43.95560349,1.185470058,2d8HbdSu9Fr9Na0iagzeJi,0.09042772,IfcWallStandardCase,0.076280054
,0.731975,0.254,4.778,5.4226404,41.2334842,1.173723665,2d8HbdSu9Fr9Na0iagzeI6,0.154357108,IfcWallStandardCase,0.131510604
,0.825,0.254,4.778,6.284424,40.67390903,1.172073384,2d8HbdSu9Fr9Na0iagzeHi,0.181094128,IfcWallStandardCase,0.1545075
,0.254,0.45456129,4.778,2.852679788,45.33056313,1.193707066,2d8HbdSu9Fr9Na0iagzeG6,0.075120709,IfcWallStandardCase,0.062930606
,0.254,0.50856129,4.778,3.352935788,43.95560349,1.185470058,2d8HbdSu9Fr9Na0iagzeNi,0.09042772,IfcWallStandardCase,0.076280054
,5.449,0.254,4.778,49.12116,37.85493399,1.167784777,2d8HbdSu9Fr9Na0iagzeMO,1.515335964,IfcWallStandardCase,1.297615788
,0.684025,0.324,3.2,3.7681882,20.9277169,0.801068809,12Rd7E8LD4JQlYoOheDyxk,0.144238287,IfcWallStandardCase,0.1800573
,3.758975,0.254,2.0165,13.50551948,39.6540941,3.016902973,3lmrkmjnnA7OcfIKaqMV2d,1.027506561,IfcWallStandardCase,0.340583231
,0.342,0.254,4.778,1.809912,51.55841608,1.249307614,0UkNSLJf55phwJDF$vXKEj,0.043855824,IfcWallStandardCase,0.035104104
,1.2745,0.254,4.778,10.448592,39.33523989,1.16919669,0UkNSLJf55phwJDF$vXKDq,0.310572891,IfcWallStandardCase,0.265629294
,1.45025,0.254,4.778,12.07674,39.0735891,1.168811668,0UkNSLJf55phwJDF$vXKC6,0.361252574,IfcWallStandardCase,0.309076803
,1.45025,0.254,4.778,12.07674,39.0735891,1.168811668,0UkNSLJf55phwJDF$vXK2N,0.361252574,IfcWallStandardCase,0.309076803
,6.25824839,0.324,3.5532,42.9630762,17.05560587,0.694415149,0lHL5LPIr3RuynIxjjrPZ6,1.749231964,IfcWallStandardCase,2.519000294
,0.254,0.457759694,3.5532,2.118623259,45.39264724,1.6288585,0lHL5LPIr3RuynIxjjrPcN,0.076024152,IfcWallStandardCase,0.04667327
,0.378,0.324,4.778,2.809256,27.80185931,0.619751894,1QpVmxikTDyhytLu6h8$tk,0.062623212,IfcWallStandardCase,0.101045616
,0.324,1.8,4.668,12.426476,19.2859607,0.802240996,3LbNSBzHHBSuzhUUvuwFMn,0.516905983,IfcWallStandardCase,0.64432756
,1.91,0.324,4.668,13.436716,19.05184599,0.728311291,0ztdC3L1HAzhbhMHypqcD5,0.513656891,IfcWallStandardCase,0.70527108
,1.99,0.225,4.778,14.18764,82.281532,3.052304214,0ClPCUC7jCQRnj1dhupHkw,0.526302711,IfcWallStandardCase,0.172428
,0.467,40.77743871,5.337,424.5856816,8.118856127,0.221675784,3LbNSBzHHBSuzhUUvuwARp,11.59281091,IfcWallStandardCase,52.29624407
,1.674999609,0.225,1.7,4.573748808,82.6892659,7.699109228,3qpE7fVkr8dRZ2wfCc6tS_,0.425856866,IfcWallStandardCase,0.055312485
,0.225,3.199,1.7,4.09545,86.06146572,11.64005012,3qpE7fVkr8dRZ2wfCc6tU4,0.553920885,IfcWallStandardCase,0.0475875
,1.674999609,0.225,1.7,4.573748808,82.6892659,7.699109228,3qpE7fVkr8dRZ2wfCc6tpJ,0.425856866,IfcWallStandardCase,0.055312485
,0.225,1.716000626,1.7,2.13555191,87.47772067,13.64687189,3qpE7fVkr8dRZ2wfCc6tpI,0.33315458,IfcWallStandardCase,0.024412523
,0.225,0.37208546,1.7,0.599860653,92.95546574,7.778813797,3qpE7fVkr8dRZ2wfCc6tnc,0.050198278,IfcWallStandardCase,0.006453205
,1.66999884,0.225,1.7,1.995246464,87.94491625,20.00485792,3qpE7fVkr8dRZ2wfCc6tnB,0.453859344,IfcWallStandardCase,0.022687457
,1.724999335,0.225,1.7,4.726247971,82.64480932,7.69903792,3qpE7fVkr8dRZ2wfCc6trC,0.440288539,IfcWallStandardCase,0.057187475
,0.225,3.032085349,1.7,3.586360313,86.77755778,13.79932509,3qpE7fVkr8dRZ2wfCc6tqA,0.570301275,IfcWallStandardCase,0.041328201
,0.384,0.818,4.778,7.570536,14.54268317,0.357568364,1WxvZRhNH0OPt6rkEt3Qn_,0.186140628,IfcWallStandardCase,0.520573536
,3.2,0.384,4.778,30.256704,11.97310388,0.343345289,197mqEVor8ZRDjVbXCppvS,0.867652772,IfcWallStandardCase,2.527056
,0.384,0.8,4.778,7.399104,14.63977055,0.358453849,197mqEVor8ZRDjVbXCpp_u,0.18116659,IfcWallStandardCase,0.5054112
,0.324,3.956,4.778,36.456768,17.09838562,0.508801574,197mqEVor8ZRDjVbXCppmt,1.084854522,IfcWallStandardCase,2.132176032
,0.384,0.8,4.778,7.399104,14.63977055,0.358453849,197mqEVor8ZRDjVbXCpppU,0.18116659,IfcWallStandardCase,0.5054112
,0.84,0.324,4.778,7.153904,19.69090425,0.51798136,197mqEVor8ZRDjVbXCppLJ,0.188187849,IfcWallStandardCase,0.36331008
,0.324,6.656,4.668,57.2509,17.16819523,0.57566402,3Egy$LBd99weR14rW4bnA9,1.919670809,IfcWallStandardCase,3.334706952
,4.694,0.324,4.668,39.004972,17.35331161,0.551906758,0tIhQ6hmz02e5gznEed5Yz,1.240518705,IfcWallStandardCase,2.247696168
,5.8705,0.324,4.668,46.43396,17.47351328,0.656844212,0tIhQ6hmz02e5gznEed4N9,1.745492014,IfcWallStandardCase,2.657391176
,12.84,0.324,4.668,107.06586,17.05795651,0.59395475,0tIhQ6hmz02e5gznEed43R,3.728012561,IfcWallStandardCase,6.27659356
,4.170024859,0.324,4.668,27.44080831,18.62730225,0.778718801,2j55VthSj3Lu0J6fyrpN4I,1.147169519,IfcWallStandardCase,1.473149893
,2.2008,0.324,4.668,16.1074232,18.59156091,0.671508725,2j55VthSj3Lu0J6fyrpKqw,0.581784137,IfcWallStandardCase,0.866383586
,0.324,4.443,4.668,36.699788,17.40453091,0.591661368,0ztdC3L1HAzhbhMHypqcSl,1.247597358,IfcWallStandardCase,2.108634136
,5.545,0.324,4.778,48.023736,17.19996596,0.566713753,35QeWibpT4DfyH3NIf2o87,1.582311948,IfcWallStandardCase,2.7920832
,32.52,0.324,4.778,268.9182855,17.07100532,0.587742536,35QeWibpT4DfyH3NIf2o$C,9.258664737,IfcWallStandardCase,15.75292612
,0.324,4.12505951,4.778,34.96585698,17.93227647,0.59355757,197mqEVor8ZRDjVbXCppnN,1.157368343,IfcWallStandardCase,1.949883889
,3.227,0.324,4.778,26.225264,17.76515209,0.612633173,2d8HbdSu9Fr9Na0iagzNLT,0.904381039,IfcWallStandardCase,1.476219504
,1.682,0.225,4.778,11.352192,82.75555594,3.213141401,0ClPCUC7jCQRnj1dhupHgw,0.440770383,IfcWallStandardCase,0.1371774
,2.296,0.324,4.778,17.47014,18.43392316,0.626755992,2d8HbdSu9Fr9Na0iagzMb4,0.593987228,IfcWallStandardCase,0.947716872
,6.455,0.324,4.778,53.205388,17.35029358,0.623570678,2d8HbdSu9Fr9Na0iagzMj3,1.9122051,IfcWallStandardCase,3.06654108
,5.85,0.324,4.778,47.515968,17.44922198,0.563384916,2d8HbdSu9Fr9Na0iagzMM0,1.534153194,IfcWallStandardCase,2.72309952
,0.467,20.3,4.77,186.84023,8.412590973,0.262782938,0otfaO0qPDAhynjJ6DnL_y,5.836302371,IfcWallStandardCase,22.209594
,0.467,5.134996354,5.227,52.9266494,8.591219343,0.238550494,0$T_kKFfj6eQu9LjJc1Knz,1.469602607,IfcWallStandardCase,6.160551521
,0.467,13.59004772,5.227,138.4297132,8.347936086,0.239052553,0$T_kKFfj6eQu9LjJc1L4V,3.964090758,IfcWallStandardCase,16.58250755
,0.324,14.544,4.668,119.6346493,17.23245878,0.59879522,1qc5HjZvrCsga38tqxQ3nV,4.157076893,IfcWallStandardCase,6.942401595
,1.91,0.324,4.668,13.436716,19.05184599,0.728311291,0ztdC3L1HAzhbhMHypqcD5,0.513656891,IfcWallStandardCase,0.70527108
,1.99,0.225,4.778,14.18764,82.281532,3.052304214,0ClPCUC7jCQRnj1dhupHkw,0.526302711,IfcWallStandardCase,0.172428
,0.467,40.77743871,5.337,424.5856816,8.118856127,0.221675784,3LbNSBzHHBSuzhUUvuwARp,11.59281091,IfcWallStandardCase,52.29624407
,1.674999609,0.225,1.7,4.573748808,82.6892659,7.699109228,3qpE7fVkr8dRZ2wfCc6tS_,0.425856866,IfcWallStandardCase,0.055312485
,0.225,3.199,1.7,4.09545,86.06146572,11.64005012,3qpE7fVkr8dRZ2wfCc6tU4,0.553920885,IfcWallStandardCase,0.0475875
,1.674999609,0.225,1.7,4.573748808,82.6892659,7.699109228,3qpE7fVkr8dRZ2wfCc6tpJ,0.425856866,IfcWallStandardCase,0.055312485
,0.225,1.716000626,1.7,2.13555191,87.47772067,13.64687189,3qpE7fVkr8dRZ2wfCc6tpI,0.33315458,IfcWallStandardCase,0.024412523
,0.225,0.37208546,1.7,0.599860653,92.95546574,7.778813797,3qpE7fVkr8dRZ2wfCc6tnc,0.050198278,IfcWallStandardCase,0.006453205
,4.920025,0.324,2.48,23.2593202,17.42995181,1.021416011,2j55VthSj3Lu0J6fyrpHlw,1.363023967,IfcWallStandardCase,1.334445468
,6.26624839,0.324,4.778,34.70663159,17.45678921,0.929580535,2j55VthSj3Lu0J6fyrpHlW,1.848141074,IfcWallStandardCase,1.988145195
,0.254,0.581759694,3,2.481484334,42.9902205,1.928232555,2j55VthSj3Lu0J6fyrpHWZ,0.111301566,IfcWallStandardCase,0.057722066
,0.405,0.254,4.778,2.393544,47.23000659,1.207556149,2j55VthSj3Lu0J6fyrpHX3,0.061197086,IfcWallStandardCase,0.05067846
,0.254,7.23,4.778,65.620344,37.75840405,1.167757434,2j55VthSj3Lu0J6fyrpHcf,2.029446066,IfcWallStandardCase,1.73790036
,0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2j55VthSj3Lu0J6fyrpHdv,0.118234231,IfcWallStandardCase,0.100368072
,0.254,7.681759694,4.778,69.80544581,37.74122583,1.1677534,2j55VthSj3Lu0J6fyrpHaa,2.159854241,IfcWallStandardCase,1.849580777
