X,Y,Z,areas,ax1s,ax2s,global_ids,gyrations,types,volumes,Train
0.3,2.124976774,2.8,6.655874578,24.61547051,2.657948327,3fmFvgvkzBZ8Spbxb4TlSH,0.718693177,IfcWallStandardCase,0.270393961,train
0.324,16.37,4.668,139.48538,16.94361608,0.584865766,0bk1ZfURb7DB4FOIglu8Y$,4.814805953,IfcWallStandardCase,8.23232652,train
0.543,0.254,4.668,3.584636,43.3155684,1.211208634,0tIhQ6hmz02e5gznEedAeM,0.10023514,IfcWallStandardCase,0.082756296,train
0.552,0.254,4.668,3.666032,43.16648279,1.210468978,0bk1ZfURb7DB4FOIglu8oX,0.102802399,IfcWallStandardCase,0.084927744,train
0.742,0.254,4.668,5.384392,41.17470151,1.202395387,1uDBQ9y7vCyxXlpVEuenRM,0.157236552,IfcWallStandardCase,0.130769424,train
7.675,0.35,2.8,21.06058658,16.1439474,1.658478358,3PjqCTEJ92xBVrThOdcFe4,2.163567942,IfcWallStandardCase,1.30455,train
0.324,8.506030691,4.668,70.63867386,17.15547124,0.573799914,3Egy$LBd99weR14rW4bqpl,2.362655297,IfcWallStandardCase,4.117559516,train
0.324,2.124,4.778,14.66667763,18.88704734,0.664786046,3Egy$LBd99weR14rW4betD,0.516237528,IfcWallStandardCase,0.776546877,train
0.543,0.254,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzeYA,0.10023514,IfcWallStandardCase,0.084793716,train
0.3,2.16664344,2.58,6.584916805,24.78581424,2.360743708,0ACdZ_0kX5qAdvJsbzS05A,0.627185404,IfcWallStandardCase,0.265672805,train
0.324,4.156,4.668,34.06398,17.47205021,0.612612058,3LbNSBzHHBSuzhUUvuwEej,1.194364979,IfcWallStandardCase,1.949626952,train
0.254,0.66,3.2,3.13368,42.05152979,1.794181506,3Egy$LBd99weR14rW4bp6q,0.133702406,IfcWallStandardCase,0.07452,train
0.740000135,0.324,4.668,6.067425242,20.28036261,0.534604947,3LbNSBzHHBSuzhUUvuwEdu,0.159941694,IfcWallStandardCase,0.299177355,train
0.324,1.794,4.02,10.144844,19.77852083,1.000268985,3LbNSBzHHBSuzhUUvuwDK4,0.513060248,IfcWallStandardCase,0.51292228,train
0.324,4.406,4.668,39.735968,17.05217101,0.521270543,3LbNSBzHHBSuzhUUvuwDX4,1.214695161,IfcWallStandardCase,2.330258592,train
2.761,0.324,4.778,25.218988,17.3468492,0.509120259,3Egy$LBd99weR14rW4bt9I,0.740163101,IfcWallStandardCase,1.453807992,train
2.752,0.254,4.778,24.136152,38.25760809,1.167984374,2d8HbdSu9Fr9Na0iagzegD,0.73686385,IfcWallStandardCase,0.630885024,train
7.675,0.4,2.58,38.62473065,11.48790522,0.62263887,14meJ0dXrC2vQ$4K2XaVIY,2.093441597,IfcWallStandardCase,3.362208333,train
0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagze_k,0.118234231,IfcWallStandardCase,0.100368072,train
2.2008,0.324,4.668,16.1074232,18.59156091,0.671508725,2j55VthSj3Lu0J6fyrpKqw,0.581784137,IfcWallStandardCase,0.866383586,train
2.034,0.324,4.778,15.006292,18.78165177,0.711838392,3Egy$LBd99weR14rW4bggK,0.568749484,IfcWallStandardCase,0.798986808,train
0.35,7.38,2.72,38.60934545,14.52932084,0.764038415,2EnbgrgWP3FAOCJw1OECer,2.030309841,IfcWallStandardCase,2.65734,train
5.95,0.375,2.8,28.127,13.04168405,0.844732676,02aQNPF8nACBRGg8FWY_Am,1.821834962,IfcWallStandardCase,2.1567,train
0.324,0.45243871,4.778,3.509277631,24.48861943,0.566562425,3NhaIUfh12PAdrGa$S3xHV,0.081189748,IfcWallStandardCase,0.143302388,train
1.332,0.368,4.668,11.997152,14.11917393,0.388792426,3LbNSBzHHBSuzhUUvuwF1K,0.3303594,IfcWallStandardCase,0.849706368,train
0.324,1.91,4.778,13.840196,18.99572037,0.704619955,3Egy$LBd99weR14rW4beb8,0.513382914,IfcWallStandardCase,0.72859548,train
0.324,1.26356129,2.277003569,5.196901274,18.97243251,1.128449869,3Egy$LBd99weR14rW4bfSm,0.309103356,IfcWallStandardCase,0.273918554,train
0.324,1.91,4.668,13.436716,19.05184599,0.728311291,3Egy$LBd99weR14rW4bpQ7,0.513656891,IfcWallStandardCase,0.70527108,train
0.482,0.254,4.668,3.032952,44.57686319,1.218210493,0tIhQ6hmz02e5gznEed570,0.082885463,IfcWallStandardCase,0.068038704,train
0.343,1.086,1.0785,2.061349,18.51995818,2.327639919,2j55VthSj3Lu0J6fyrpGXk,0.259076083,IfcWallStandardCase,0.111304193,train
0.324,0.7041,4.668,5.7377184,20.5441266,0.53657622,3Egy$LBd99weR14rW4bram,0.149859048,IfcWallStandardCase,0.279287531,train
4.170024859,0.324,4.668,27.44080831,18.62730225,0.778718801,2j55VthSj3Lu0J6fyrpN4I,1.147169519,IfcWallStandardCase,1.473149893,train
0.324,3.12,2.995,15.147288,18.47198742,1.131951124,2O2Fr$t4X7Zf8NOew3FNau,0.928215751,IfcWallStandardCase,0.820013984,train
1.29,0.324,4.668,11.118624,18.41152222,0.524404906,3LbNSBzHHBSuzhUUvuwFU_,0.316685438,IfcWallStandardCase,0.60389488,train
1.7938,0.384,4.668,16.4729392,12.57205538,0.353470709,3LbNSBzHHBSuzhUUvuwE_B,0.463146345,IfcWallStandardCase,1.310282106,train
0.324,3.0458,4.668,27.2438912,17.27944991,0.521538548,3Egy$LBd99weR14rW4bmgP,0.822291191,IfcWallStandardCase,1.576664266,train
0.554,0.324,4.778,4.46436,22.21562177,0.538819548,3NhaIUfh12PAdrGa$S3yD$,0.108278961,IfcWallStandardCase,0.200955888,train
0.324,3.216,4.778,29.497808,17.22903423,0.508954141,3Egy$LBd99weR14rW4btla,0.871379749,IfcWallStandardCase,1.712098752,train
13.887,0.324,4.778,129.847892,16.71202831,0.508545395,3NhaIUfh12PAdrGa$S3y_H,3.951258713,IfcWallStandardCase,7.769726664,train
0.324,4.6266,4.668,38.3859704,17.36643237,0.574586466,3LbNSBzHHBSuzhUUvuwCoN,1.270039731,IfcWallStandardCase,2.210354411,train
0.606,0.254,4.668,4.154408,42.41077299,1.207008344,3Egy$LBd99weR14rW4bnti,0.118234231,IfcWallStandardCase,0.097956432,train
0.324,4.846,4.778,44.826328,16.99638209,0.508705614,3NhaIUfh12PAdrGa$S3xte,1.341662277,IfcWallStandardCase,2.637404112,train
7.232,0.324,4.778,67.264272,16.85031836,0.508603582,3NhaIUfh12PAdrGa$S3z_T,2.030279127,IfcWallStandardCase,3.991869504,train
0.324,4.122,4.668,37.127712,17.08660374,0.521304508,3Egy$LBd99weR14rW4bnaP,1.132749605,IfcWallStandardCase,2.172913504,train
0.376,0.254,4.778,2.124888,48.8375454,1.221450186,2d8HbdSu9Fr9Na0iagzNlQ,0.053144457,IfcWallStandardCase,0.043509312,train
7.375,0.4,2.58,34.8102903,11.57430786,0.724342412,2VfLmWcabCzPoYl1XQvHa0,2.178494815,IfcWallStandardCase,3.007548333,train
0.324,3.936,4.668,35.419488,17.11199174,0.52133107,3Egy$LBd99weR14rW4bpJN,1.07908418,IfcWallStandardCase,2.069863552,train
7.675,0.35,2.72,33.41724545,15.15645062,1.02043615,0E1KxGjWb0uAXVhu_Oii_i,2.249878032,IfcWallStandardCase,2.20482,train
0.254,0.87,4.778,6.701304,40.45898366,1.171509539,2d8HbdSu9Fr9Na0iagzMBX,0.194039515,IfcWallStandardCase,0.16563204,train
4.28,0.368,4.668,39.331008,12.84258556,0.384906099,3LbNSBzHHBSuzhUUvuwCXe,1.178792603,IfcWallStandardCase,3.06254592,train
3.296,0.324,4.668,26.16574,17.76164849,0.580817449,3LbNSBzHHBSuzhUUvuwCp6,0.855636703,IfcWallStandardCase,1.473159432,train
0.496,0.254,4.668,3.159568,44.24142137,1.216219043,1uDBQ9y7vCyxXlpVEuenAk,0.086858122,IfcWallStandardCase,0.071416512,train
0.254,0.552,4.668,3.666032,43.16648279,1.210468978,0bk1ZfURb7DB4FOIglu8zr,0.102802399,IfcWallStandardCase,0.084927744,train
0.324,6.162,4.778,57.201992,16.90136215,0.508634501,3NhaIUfh12PAdrGa$S3yCB,1.721453359,IfcWallStandardCase,3.384460464,train
0.324,1.94443871,4.778,14.16405763,18.9322265,0.706338001,3Egy$LBd99weR14rW4bg4I,0.528443506,IfcWallStandardCase,0.748145372,train
0.543,0.254,4.668,3.584636,43.3155684,1.211208634,2g$QZpOGbBUxSNx_ZgxJf0,0.10023514,IfcWallStandardCase,0.082756296,train
0.324,3.216,4.778,29.497808,17.22903423,0.508954141,3Egy$LBd99weR14rW4bsKP,0.871379749,IfcWallStandardCase,1.712098752,train
0.674,0.254,4.668,4.7694,41.70407389,1.204211048,0tIhQ6hmz02e5gznEed4$8,0.137717101,IfcWallStandardCase,0.114362928,train
1.712,0.467,4.1495,12.094065,11.2704007,0.431148797,3LbNSBzHHBSuzhUUvuwB8Q,0.462658047,IfcWallStandardCase,1.073082078,train
2.096,0.254,4.778,18.058968,38.52876135,1.168196499,2d8HbdSu9Fr9Na0iagzejJ,0.547549998,IfcWallStandardCase,0.468713952,train
0.324,3.576,4.778,31.57399118,17.20384632,0.516976608,3Egy$LBd99weR14rW4bfH3,0.948800319,IfcWallStandardCase,1.835286749,train
0.254,3.014,4.668,25.93236,38.19539666,1.196692039,2g$QZpOGbBUxSNx_ZgxJhH,0.812481384,IfcWallStandardCase,0.678939408,train
0.436,0.254,4.668,2.616928,45.95924088,1.227393221,1uDBQ9y7vCyxXlpVEuenv_,0.069888006,IfcWallStandardCase,0.056940192,train
0.832025,0.254,4.668,6.1985781,40.6490964,1.200830903,0mxk1RW8H5mvX1dNnpRq$s,0.183114627,IfcWallStandardCase,0.152489936,train
0.467,2.017,4.1495,14.66613,10.5155438,0.422466958,3LbNSBzHHBSuzhUUvuwBTv,0.589218727,IfcWallStandardCase,1.394709611,train
0.254,0.341000627,4.668,1.757753671,51.66899869,1.281214787,1qc5HjZvrCsga38tqxQ3Do,0.043586291,IfcWallStandardCase,0.034019503,train
7.675,0.4,2.58,38.28533131,11.46988565,0.641100991,2g2DLYia99DRE1CqMEexKK,2.139930998,IfcWallStandardCase,3.3379,train
0.254,0.66,3.2,3.13368,42.05152979,1.794181506,0tIhQ6hmz02e5gznEed7Vt,0.133702406,IfcWallStandardCase,0.07452,train
0.4,7.38,2.58,37.41437679,11.30145678,0.609680222,1bbFHrU4DBhx4YioP6eGsS,2.018395148,IfcWallStandardCase,3.31058,train
1.226,0.324,4.668,10.530848,18.52597757,0.524835696,3Egy$LBd99weR14rW4bod7,0.29833594,IfcWallStandardCase,0.568436832,train
0.324,3.662,4.778,33.691992,17.14360501,0.508850612,3NhaIUfh12PAdrGa$S3z$N,1.000034166,IfcWallStandardCase,1.965280464,train
0.489,0.254,4.668,3.09626,44.40507984,1.217179005,0tIhQ6hmz02e5gznEed4SM,0.084870981,IfcWallStandardCase,0.069727608,train
0.324,3.498,4.778,32.149736,17.17233239,0.508883837,3NhaIUfh12PAdrGa$S3ypg,0.95272329,IfcWallStandardCase,1.872182256,train
0.516,0.324,4.668,4.010208,22.90577376,0.559724084,3Egy$LBd99weR14rW4bpo0,0.097993197,IfcWallStandardCase,0.175074112,train
0.4,7.38,2.58,37.41437679,11.30145678,0.609680222,3oeO4lAA90puwFjDcYULES,2.018395148,IfcWallStandardCase,3.31058,train
0.324,3.94989185,4.778,36.39932696,17.09925297,0.508802477,3NhaIUfh12PAdrGa$S3zoK,1.083092212,IfcWallStandardCase,2.128708606,train
0.254,0.482,4.668,3.032952,44.57686319,1.218210493,0tIhQ6hmz02e5gznEed5ed,0.082885463,IfcWallStandardCase,0.068038704,train
0.324,0.623,4.02,4.283984,21.38072486,0.635076364,3LbNSBzHHBSuzhUUvuwDNA,0.127248117,IfcWallStandardCase,0.20036664,train
0.324,2.55156129,4.778,23.24942637,17.41640303,0.509231024,3Egy$LBd99weR14rW4bgpF,0.679780387,IfcWallStandardCase,1.3349155,train
0.499,0.254,4.668,3.1867,44.17362782,1.215827902,3pms57Ad5AVAb74jf4yKjX,0.087710224,IfcWallStandardCase,0.072140328,train
6.85,0.324,4.668,62.181664,16.87741171,0.521134728,3Egy$LBd99weR14rW4bny6,1.920023351,IfcWallStandardCase,3.6843128,train
3.922,0.324,4.668,35.290912,17.11400535,0.521333232,3Egy$LBd99weR14rW4bnoc,1.07504496,IfcWallStandardCase,2.062107104,train
12.84,0.324,4.668,107.06586,17.05795651,0.59395475,0tIhQ6hmz02e5gznEed43R,3.728012561,IfcWallStandardCase,6.27659356,train
0.543,0.254,4.778,3.671976,43.30481282,1.182105761,2d8HbdSu9Fr9Na0iagzedK,0.10023514,IfcWallStandardCase,0.084793716,train
0.254,9.025,4.668,80.295844,37.71129351,1.196494159,1uDBQ9y7vCyxXlpVEuenxC,2.547605755,IfcWallStandardCase,2.1292254,train
0.35,7.38,2.72,38.60934545,14.52932084,0.764038415,0j1baeaJnEc8EiQqU10DQA,2.030309841,IfcWallStandardCase,2.65734,train
7.02,0.324,4.778,61.894636,17.05368552,0.519295319,3NhaIUfh12PAdrGa$S3w3B,1.884730118,IfcWallStandardCase,3.6293994,train
0.35,7.38,2.72,38.60934545,14.52932084,0.764038415,1Vb9ftVq13ye5XNb8lusvm,2.030309841,IfcWallStandardCase,2.65734,train
1.12,0.324,1.09,2.08648,20.55013631,2.639411201,0tIhQ6hmz02e5gznEed5Hk,0.267982586,IfcWallStandardCase,0.1015312,train
0.324,1.893,4.668,13.280588,19.08534828,0.732485155,3LbNSBzHHBSuzhUUvuwCk3,0.509701653,IfcWallStandardCase,0.695852536,train
0.254,0.489,4.668,3.09626,44.40507984,1.217179005,0tIhQ6hmz02e5gznEed6S5,0.084870981,IfcWallStandardCase,0.069727608,train
0.3,2.12,2.8,10.888,21.81089744,1.111793885,1eX7v67Qv3QewIWlXidFoS,0.555007507,IfcWallStandardCase,0.4992,train
0.254,1.452,4.668,11.805632,39.0821087,1.197584131,1qc5HjZvrCsga38tqxQ3s2,0.361757285,IfcWallStandardCase,0.302072544,train
1.674999609,0.225,1.7,4.573748808,82.6892659,7.699109228,3qpE7fVkr8dRZ2wfCc6tS_,0.425856866,IfcWallStandardCase,0.055312485,train
0.543,0.254,3,2.260244,43.58222654,1.93274292,2d8HbdSu9Fr9Na0iagzN2h,0.10023514,IfcWallStandardCase,0.0518616,train
2.039046059,0.467,3.108195686,13.23163872,9.265868678,0.375667851,2j55VthSj3Lu0J6fyrpMcn,0.53645281,IfcWallStandardCase,1.427997653,train
0.3,2.16664344,2.58,6.584916805,24.78581424,2.360743708,1TwzF17vn7cgptSqix6oHw,0.627185404,IfcWallStandardCase,0.265672805,train
0.324,3.576,4.778,31.53159514,17.20538791,0.51718368,3Egy$LBd99weR14rW4bfG0,0.947820909,IfcWallStandardCase,1.832658195,train
0.58,0.254,4.668,3.919264,42.74782251,1.208492098,3Egy$LBd99weR14rW4bnKP,0.110798616,IfcWallStandardCase,0.09168336,train
0.254,0.526,4.88,3.592008,43.59935679,1.157837401,2d8HbdSu9Fr9Na0iagzMp8,0.095390426,IfcWallStandardCase,0.08238672,train
0.324,6.457,4.668,58.572352,16.89630183,0.521146463,0bk1ZfURb7DB4FOIglu77i,1.806594979,IfcWallStandardCase,3.466578224,train
0.254,1.3351,0.488,0.8075124,45.74344078,18.58292258,3Y4YRln2r91vflHcHE5IVT,0.32804573,IfcWallStandardCase,0.017653075,train
7.675,0.35,2.72,20.44344545,16.16836742,1.711128464,1S3xaX5h12AxFCiBJ$R32b,2.163567942,IfcWallStandardCase,1.26441,train
0.254,2.201,2.7,10.491108,38.83653729,2.139112833,0tIhQ6hmz02e5gznEed4km,0.577849245,IfcWallStandardCase,0.270135,train
1.964,0.324,1.668,5.98064,18.62521693,1.589761575,2$FBrUmUz2c9e1OcADYnGH,0.510479513,IfcWallStandardCase,0.321104448,train
1.2831,0.254,0.488,0.7719444,45.82803305,18.58498542,3Y4YRln2r91vflHcHE5IVI,0.313052393,IfcWallStandardCase,0.016844371,train
0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzNfY,0.118234231,IfcWallStandardCase,0.100368072,train
0.324,3.52456129,4.778,32.39951837,17.16748739,0.50887812,3Egy$LBd99weR14rW4btkJ,0.960385503,IfcWallStandardCase,1.887260356,train
0.324,1.483753115,4.668,12.80271021,18.16169434,0.523554184,3LbNSBzHHBSuzhUUvuwFe1,0.369068677,IfcWallStandardCase,0.704929285,train
0.254,0.58,4.88,4.10328,42.72754536,1.153748439,2d8HbdSu9Fr9Na0iagzLCc,0.110798616,IfcWallStandardCase,0.0960336,train
0.254,0.85,4.88,6.65964,40.54131054,1.146207689,2d8HbdSu9Fr9Na0iagzMik,0.188285245,IfcWallStandardCase,0.164268,train
0.324,7.72,4.668,70.171744,16.84261728,0.521114985,3Egy$LBd99weR14rW4bpOG,2.171132116,IfcWallStandardCase,4.16632064,train
0.467,5.2,1.105,12.20327,10.10058146,1.196376472,0$T_kKFfj6eQu9LjJc1LCA,1.445432144,IfcWallStandardCase,1.208175,train
0.324,3.866,4.778,35.610408,17.11145799,0.50881534,3Egy$LBd99weR14rW4btAE,1.058888253,IfcWallStandardCase,2.081085552,train
0.254,0.489,4.668,3.09626,44.40507984,1.217179005,1qc5HjZvrCsga38tqxQ37H,0.084870981,IfcWallStandardCase,0.069727608,train
0.543,0.254,4.88,3.752964,43.29529125,1.156341918,2d8HbdSu9Fr9Na0iagzMZ1,0.10023514,IfcWallStandardCase,0.08668296,train
0.489,0.254,4.778,3.17172,44.39432426,1.187932677,2d8HbdSu9Fr9Na0iagzNrZ,0.084870981,IfcWallStandardCase,0.071444268,train
0.254,0.3146,4.668,1.5189864,54.93667159,1.322647113,1uDBQ9y7vCyxXlpVEuentX,0.03657089,IfcWallStandardCase,0.027649771,train
4.85772661,0.254,3.5665,32.22708974,38.06051988,1.588057355,3Egy$LBd99weR14rW4beyi,1.344660216,IfcWallStandardCase,0.846732778,train
1.8084,0.324,2.378,7.9452176,18.29077768,1.072053969,2Xm8mTFlXE_vTXaS55sSoO,0.465682882,IfcWallStandardCase,0.434383805,train
0.254,0.660001929,3.2,3.133691781,42.05151156,1.794181404,0tIhQ6hmz02e5gznEed5Bu,0.133702959,IfcWallStandardCase,0.074520312,train
0.482,0.254,4.668,3.032952,44.57686319,1.218210493,0bk1ZfURb7DB4FOIglu8mW,0.082885463,IfcWallStandardCase,0.068038704,train
0.254,1.031998071,2.7,4.519846148,40.24088876,2.142833495,0tIhQ6hmz02e5gznEed546,0.2406825,IfcWallStandardCase,0.11231974,train
5.85,0.324,4.778,47.515968,17.44922198,0.563384916,2d8HbdSu9Fr9Na0iagzMM0,1.534153194,IfcWallStandardCase,2.72309952,train
0.254,0.516,4.778,3.421848,43.80302296,1.18465025,2d8HbdSu9Fr9Na0iagzez5,0.092543683,IfcWallStandardCase,0.078118992,train
0.606,0.254,4.668,4.154408,42.41077299,1.207008344,0tIhQ6hmz02e5gznEed5so,0.118234231,IfcWallStandardCase,0.097956432,train
0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzM3R,0.118234231,IfcWallStandardCase,0.100368072,train
0.254,0.356,4.668,1.893408,50.30517743,1.266126342,3pms57Ad5AVAb74jf4yKeD,0.04765501,IfcWallStandardCase,0.037638432,train
0.324,1.299,4.778,11.47034,18.38574047,0.511751193,3NhaIUfh12PAdrGa$S3zm_,0.319266999,IfcWallStandardCase,0.623871528,train
1.725,0.467,1.77,6.44123,10.07599746,0.699125021,0niaWDKEXA48tluuFcC0nG,0.446925982,IfcWallStandardCase,0.63926475,train
0.467,6.233,4.668,53.987094,8.772099305,0.300924209,3Egy$LBd99weR14rW4br0g,1.852010903,IfcWallStandardCase,6.154409808,train
4.759893078,0.254,4.668,41.38870814,46.71807293,1.263987481,3LbNSBzHHBSuzhUUvuwFXR,1.119798092,IfcWallStandardCase,0.885924987,train
0.254,0.605998071,3.2,2.803836219,42.62983548,1.797637909,0tIhQ6hmz02e5gznEed52V,0.118233679,IfcWallStandardCase,0.065771688,train
0.802905771,0.802905771,4.778,8.457726105,20.44770701,0.522975709,3Egy$LBd99weR14rW4bt0o,0.216316935,IfcWallStandardCase,0.413627117,train
0.617,17.166,1.45,57.607144,6.514045894,0.553980464,2O2Fr$t4X7Zf8NOew3FKE5,4.899141464,IfcWallStandardCase,8.8435275,train
0.731975,0.254,4.778,5.4226404,41.2334842,1.173723665,2d8HbdSu9Fr9Na0iagzeI6,0.154357108,IfcWallStandardCase,0.131510604,train
4.583,0.324,4.778,38.977088,17.35413517,0.584400032,3Egy$LBd99weR14rW4btPv,1.312552383,IfcWallStandardCase,2.245982736,train
0.581999857,0.254,4.668,3.937350709,42.72026866,1.208367187,1qc5HjZvrCsga38tqxQ3Aw,0.111370213,IfcWallStandardCase,0.09216587,train
0.254,6.893637115,4.778,62.50427823,37.77270025,1.167760984,3NhaIUfh12PAdrGa$S3zQk,1.932349473,IfcWallStandardCase,1.654747418,train
0.324,3.956,4.778,36.456768,17.09838562,0.508801574,197mqEVor8ZRDjVbXCppmt,1.084854522,IfcWallStandardCase,2.132176032,train
0.254,0.66,3.2,3.13368,42.05152979,1.794181506,0tIhQ6hmz02e5gznEed4ci,0.133702406,IfcWallStandardCase,0.07452,train
0.324,3.91,4.668,31.804716,17.53934855,0.623607863,3LbNSBzHHBSuzhUUvuwCO7,1.130810014,IfcWallStandardCase,1.81333508,train
0.324,2.799,4.668,24.97728,17.34618657,0.521636845,3Egy$LBd99weR14rW4brt4,0.751120108,IfcWallStandardCase,1.439929168,train
3.076,0.324,4.778,28.181248,17.26131455,0.508996965,3NhaIUfh12PAdrGa$S3y1U,0.831001003,IfcWallStandardCase,1.632624672,train
0.324,3.602,4.668,32.352032,17.16454931,0.521390153,3LbNSBzHHBSuzhUUvuwEz8,0.982724953,IfcWallStandardCase,1.884816864,train
0.254,0.66,4.668,4.642784,41.8324907,1.204687672,3Egy$LBd99weR14rW4boOJ,0.133702406,IfcWallStandardCase,0.11098512,train
0.35,7.38,2.72,38.60934545,14.52932084,0.764038415,28kF8dxTjCzfHspqS1LQ99,2.030309841,IfcWallStandardCase,2.65734,train
0.606,0.254,4.778,4.255608,42.40001741,1.178006396,2d8HbdSu9Fr9Na0iagzerG,0.118234231,IfcWallStandardCase,0.100368072,train
0.324,2.786,4.668,25.15312935,18.01041622,0.540360651,3LbNSBzHHBSuzhUUvuwCHk,0.754661147,IfcWallStandardCase,1.396587899,train
0.381,0.254,3.2,1.429548,48.75342746,1.859558955,0tIhQ6hmz02e5gznEed59k,0.054525988,IfcWallStandardCase,0.029322,train
0.467,1.165,4.1495,10.246878,10.06956878,0.28403634,3LbNSBzHHBSuzhUUvuwB6c,0.289037771,IfcWallStandardCase,1.017608423,train
2.034,0.324,4.668,14.575532,18.83214112,0.70099342,3Egy$LBd99weR14rW4bpqV,0.542548612,IfcWallStandardCase,0.773971048,train
0.254,0.457759694,3.5532,2.118623259,45.39264724,1.6288585,0lHL5LPIr3RuynIxjjrPcN,0.076024152,IfcWallStandardCase,0.04667327,train
0.254,0.606,4.668,4.154408,42.41077299,1.207008344,0tIhQ6hmz02e5gznEed4I2,0.118234231,IfcWallStandardCase,0.097956432,train
2.096,0.324,4.778,18.965328,17.62075658,0.509610914,3Egy$LBd99weR14rW4bgRo,0.548497341,IfcWallStandardCase,1.076306112,train
2.096,0.324,4.778,15.58934,18.68816539,0.639575214,3NhaIUfh12PAdrGa$S3xEc,0.533522433,IfcWallStandardCase,0.834182472,train
0.722,0.254,4.668,5.203512,41.31608224,1.202856772,0tIhQ6hmz02e5gznEed5ho,0.151492574,IfcWallStandardCase,0.125943984,train
4.536,0.324,4.778,41.911088,17.02715887,0.508732427,3NhaIUfh12PAdrGa$S3zeI,1.252207118,IfcWallStandardCase,2.461425792,train
0.7564,0.254,4.668,5.5146256,41.07920092,1.202093447,0tIhQ6hmz02e5gznEed6VB,0.161373521,IfcWallStandardCase,0.134243741,train
0.324,4.443,4.668,36.699788,17.40453091,0.591661368,0ztdC3L1HAzhbhMHypqcSl,1.247597358,IfcWallStandardCase,2.108634136,train
1.964,0.254,0.7,2.008512,42.17082389,10.69668011,2j55VthSj3Lu0J6fyrpHPO,0.50946148,IfcWallStandardCase,0.047628,train
2.166,0.384,4.668,19.935888,12.33448679,0.352672959,3LbNSBzHHBSuzhUUvuwCLj,0.570015497,IfcWallStandardCase,1.616272192,train
0.254,0.482,4.778,3.106872,44.56610762,1.18893938,2d8HbdSu9Fr9Na0iagzevc,0.082885463,IfcWallStandardCase,0.069713784,train
0.84,0.324,4.778,7.153904,19.69090425,0.51798136,197mqEVor8ZRDjVbXCppLJ,0.188187849,IfcWallStandardCase,0.36331008,train
0.254,0.482451851,4.668,3.037038536,44.56551749,1.218141614,0tIhQ6hmz02e5gznEed5vS,0.083013577,IfcWallStandardCase,0.068147723,train
0.225,3.032085349,1.7,3.586360313,86.77755778,13.79932509,3qpE7fVkr8dRZ2wfCc6tqA,0.570301275,IfcWallStandardCase,0.041328201,train
0.35,7.38,2.8,39.76808658,14.50490082,0.74052954,2swCE4wQv4FQUyYlPu_cKr,2.030309841,IfcWallStandardCase,2.7417,train
0.254,0.50856129,4.778,3.352935788,43.95560349,1.185470058,2d8HbdSu9Fr9Na0iagzekj,0.09042772,IfcWallStandardCase,0.076280054,train
7.675,0.4,2.58,38.28533131,11.46988565,0.641100991,1w9BeUOAz6gvImlsobeD_w,2.139930998,IfcWallStandardCase,3.3379,train
2.777,0.368,4.778,26.29433335,13.5130865,0.382450414,3Egy$LBd99weR14rW4bgxC,0.744188138,IfcWallStandardCase,1.945842155,train
0.361,0.254,3.2,1.307388,50.12606395,1.879505172,0tIhQ6hmz02e5gznEed5AO,0.049021254,IfcWallStandardCase,0.026082,train
11.396,0.324,4.778,103.04654,16.85548367,0.537675506,3Egy$LBd99weR14rW4bfXX,3.287096452,IfcWallStandardCase,6.113532072,train
0.254,0.489,4.668,3.09626,44.40507984,1.217179005,0tIhQ6hmz02e5gznEed7Yy,0.084870981,IfcWallStandardCase,0.069727608,train
0.254,0.7227904,4.668,5.210660378,41.31028957,1.202837531,0tIhQ6hmz02e5gznEedAgK,0.151719534,IfcWallStandardCase,0.126134685,train
0.381,0.254,3.2,1.429548,48.75342746,1.859558955,0tIhQ6hmz02e5gznEed4qL,0.054525988,IfcWallStandardCase,0.029322,train
0.467,5.200513712,1.105,12.20447414,10.10054036,1.196376123,2g$QZpOGbBUxSNx_ZgxJQB,1.445580229,IfcWallStandardCase,1.208299131,train
